time has : 
SDF,43553,12358,0.283746240213
ELP,43117,11363,0.263538743419
MHT,41745,12010,0.287699125644
ORF,39019,11647,0.298495604705
RIC,38640,12179,0.315191511387
ANC,38575,13247,0.343408943616
BOI,35988,9175,0.254946093142
DSM,34412,10333,0.300273160525
COS,33966,9384,0.276276276276
ROC,33173,11801,0.355741114762
LIT,33107,11080,0.334672425771
GEG,32030,7883,0.246113019045
GRR,31813,9743,0.306258447804
KOA,31759,3825,0.120438300954
LIH,31177,3067,0.0983738011996
FAT,30982,7014,0.226389516493
DAY,30692,7995,0.260491333246
CHS,30255,9224,0.304875227235
ALB,29201,9569,0.327694257046
GSO,28788,9025,0.313498680006
ICT,28329,8447,0.298175015002
LGB,28034,6523,0.232681743597
SBA,27931,5757,0.206115069278
SAV,27665,8190,0.296041930237
TYS,27110,7456,0.275027665068
XNA,26844,8450,0.314781701684
JAN,26529,7428,0.279995476648
PSP,26146,6924,0.264820622657
GSP,25900,7263,0.280424710425
MSN,25820,8148,0.315569326104
SYR,25774,9434,0.366027779933
ISP,24045,5805,0.241422333125
HPN,23854,8060,0.337888823677
SGF,21287,6578,0.309014891718
CID,21210,6142,0.28958038661
CAE,20497,7001,0.341562179831
BTR,20124,6353,0.315692705228
PNS,19929,6068,0.304480907221
LEX,19370,5676,0.293030459473
ITO,19086,1412,0.0739809284292
HSV,19025,5440,0.285939553219
CAK,18175,5156,0.283686382393
MLI,18158,5047,0.277949113338
SHV,17326,5176,0.298741775367
MRY,17113,3880,0.226728218314
MDT,16961,5682,0.335003832321
LBB,16939,5308,0.313359702462
GRB,15945,4707,0.295202257761
PWM,15899,5777,0.363356185924
FNT,15143,4724,0.311959321138
MAF,14962,4305,0.287728913247
AMA,14664,4461,0.304214402619
SRQ,14481,3733,0.257786064498
GPT,14363,4079,0.283993594653
BTV,13864,5099,0.367787074437
SBP,13799,2661,0.192840060874
VPS,13475,4519,0.335361781076
CRP,13223,3694,0.279361718218
MYR,13204,4777,0.361784307786
FSD,13135,3857,0.293642938713
MFR,12572,3328,0.264715240216
EUG,12505,2928,0.234146341463
FWA,12450,3711,0.298072289157
MOB,12003,3758,0.313088394568
ATW,11662,3423,0.293517406963
EVV,11189,3153,0.281794619716
LFT,11083,3163,0.285392041866
ABE,10999,3059,0.278116192381
SWF,10920,3520,0.322344322344
PHF,10881,3026,0.27809943939
BZN,10319,3048,0.295377459056
BFL,10265,2159,0.21032635168
FAR,10263,2917,0.284224885511
PIA,10154,3165,0.31169982273
HRL,9876,2881,0.291717294451
RAP,9797,2401,0.245075022966
SBN,9795,3186,0.325267993874
GRK,9769,2827,0.289384788617
FAI,9710,2897,0.298352214212
GJT,9550,2285,0.239267015707
ASE,9500,2959,0.311473684211
AZO,9492,2647,0.278866413822
MFE,9306,2372,0.254889318719
BIL,9262,2369,0.255776290218
CHA,8738,2772,0.317235065232
LAN,8729,2599,0.297743155001
JNU,8604,3051,0.35460251046
TLH,8324,2339,0.28099471408
LNK,8083,2105,0.260423110231
TVC,7961,2543,0.319432232132
BMI,7951,2422,0.304615771601
RST,7923,2355,0.297235895494
MGM,7920,2511,0.317045454545
BGR,7911,2716,0.343319428644
DRO,7664,1681,0.219337160752
CPR,7600,1542,0.202894736842
ILM,7546,2703,0.358203021468
MSO,7514,1919,0.255389938781
ACV,7466,2650,0.354942405572
AVL,7297,2373,0.325202137865
DAB,7288,1895,0.260016465423
RDM,7254,1506,0.207609594706
SGU,7223,1391,0.192579260695
MBS,7116,2016,0.283305227656
ROA,7032,2325,0.330631399317
YUM,6896,1715,0.248694895592
JAC,6805,2168,0.318589272594
CRW,6748,2327,0.34484291642
PFN,6710,2341,0.348882265276
IDA,6604,1339,0.202755905512
FCA,6504,1431,0.220018450185
EGE,6405,1954,0.305074160812
BIS,6126,1711,0.279301338557
SUN,6068,1013,0.166941331575
MOD,5915,1666,0.281656804734
MLU,5904,1921,0.325372628726
STT,5833,1870,0.320589747986
AEX,5799,1803,0.310915675116
GTF,5704,1319,0.231241234222
AVP,5542,1845,0.332912306027
ABI,5461,1583,0.289873649515
PSC,5385,1209,0.224512534819
CLD,5314,1056,0.19872036131
FSM,5232,1542,0.294724770642
CMI,5222,1821,0.348716966679
HDN,5160,1496,0.28992248062
MTJ,5091,1498,0.29424474563
LRD,4938,1344,0.272174969623
LSE,4746,1433,0.301938474505
KTN,4643,1537,0.331035968124
ACT,4470,1130,0.252796420582
AGS,4435,1852,0.417587373168
LAW,4412,1172,0.265639165911
SPS,4318,1116,0.258452987494
FAY,4278,1799,0.420523609163
DLH,4198,1062,0.252977608385
TWF,4190,606,0.144630071599
MLB,4012,1153,0.287387836491
TOL,3992,1326,0.332164328657
GNV,3687,1625,0.440737727149
PIH,3630,362,0.0997245179063
FLG,3594,668,0.185865331107
EKO,3583,440,0.122802121128
RDD,3547,1118,0.315195940231
HLN,3522,793,0.225156161272
SMX,3467,752,0.21690222094
SJT,3466,966,0.278707443739
CLL,3417,917,0.268364062043
CWA,3340,898,0.268862275449
SPI,3231,1090,0.337356855463
DHN,3191,1142,0.357881541836
BRO,3118,638,0.204618345093
TYR,3075,883,0.287154471545
CSG,2705,1066,0.394085027726
CHO,2698,774,0.286879169755
BQN,2687,784,0.291775213993
OXR,2675,425,0.158878504673
CIC,2662,853,0.320435762585
DBQ,2645,839,0.317202268431
COD,2607,520,0.199462984273
SIT,2600,845,0.325
ERI,2598,741,0.285219399538
IPL,2573,576,0.223863194714
ABY,2565,841,0.327875243665
GUC,2424,632,0.260726072607
LCH,2361,535,0.226598898772
GFK,2358,562,0.238337574215
ELM,2324,580,0.249569707401
TRI,2292,892,0.389179755672
TXK,2270,629,0.277092511013
OAJ,2225,846,0.380224719101
MOT,2113,524,0.247988641742
GGG,2092,604,0.288718929254
EYW,2074,933,0.449855351977
OME,2059,735,0.356969402623
VLD,2055,784,0.381508515815
OTZ,2044,728,0.356164383562
MQT,2041,711,0.348358647722
BET,2025,598,0.295308641975
CEC,1998,898,0.449449449449
PSE,1977,470,0.237733940314
GTR,1955,717,0.366751918159
BQK,1929,674,0.349403836185
MCN,1901,694,0.365071015255
HHH,1888,863,0.457097457627
IYK,1880,309,0.164361702128
BGM,1837,478,0.260206859009
LYH,1683,546,0.324420677362
BTM,1588,293,0.184508816121
TTN,1531,538,0.351404310908
LWS,1408,256,0.181818181818
CDV,1408,455,0.323153409091
YAK,1394,440,0.315638450502
SCC,1394,422,0.302725968436
BRW,1394,514,0.368723098996
ACY,1383,559,0.404193781634
WRG,1379,464,0.336475707034
RFD,1376,306,0.22238372093
PSG,1370,511,0.37299270073
MEI,1306,563,0.431087289433
SCE,1283,317,0.247077162899
FLO,1269,474,0.373522458629
ADQ,1269,383,0.301812450749
EWN,1188,440,0.37037037037
BLI,1162,214,0.184165232358
TUP,1133,338,0.298323036187
APF,1072,410,0.382462686567
PLN,993,165,0.166163141994
SUX,952,206,0.216386554622
STX,943,276,0.292682926829
ILG,858,289,0.33682983683
YKM,815,292,0.358282208589
SLE,789,180,0.228136882129
PMD,761,157,0.206307490145
BPT,703,128,0.182076813656
CMX,579,114,0.19689119171
ACK,557,290,0.520646319569
HTS,545,112,0.205504587156
ALO,536,112,0.208955223881
WYS,528,83,0.157196969697
ROW,468,145,0.309829059829
AKN,441,204,0.462585034014
RHI,404,105,0.259900990099
INL,393,96,0.24427480916
LWB,372,150,0.403225806452
SOP,371,213,0.574123989218
TEX,367,119,0.324250681199
DLG,342,137,0.400584795322
MTH,250,83,0.332
BJI,228,70,0.30701754386
ADK,186,64,0.344086021505
GST,174,91,0.522988505747
EAU,131,17,0.129770992366
ISO,15,3,0.2
PIR,7,6,0.857142857143
GLH,4,0,0.0
MKC,2,1,0.5
