time has : 
BGR,9805,2608,0.265986741458
CHA,9696,2314,0.238655115512
BZN,9606,1619,0.168540495524
SBN,9427,2903,0.307945263605
AZO,9110,2382,0.261470911087
MFR,9089,1699,0.186929255144
ROA,9065,2378,0.262327633756
MSO,8887,1614,0.181613592888
JNU,8796,2508,0.285129604366
RAP,8477,1416,0.167040226495
AVL,8317,2357,0.283395455092
PSC,8165,1553,0.190202082058
MLI,7871,2155,0.273789861517
PIA,7853,2582,0.328791544633
DAB,7852,2632,0.335201222618
ACV,7833,1821,0.232477977786
AGS,7745,2138,0.276049063912
CLL,7619,1107,0.145294658092
MBS,7615,1636,0.21483913329
FAR,7611,1729,0.22717119958
TRI,7608,1834,0.241062039958
LFT,7551,1705,0.225797907562
GTF,7400,1126,0.152162162162
TYR,7067,967,0.136833168247
MLU,6986,1599,0.228886344117
GJT,6943,1540,0.221806135676
MGM,6922,2177,0.314504478474
JAC,6902,1760,0.254998551145
ACT,6890,935,0.135703918723
ILM,6588,1621,0.24605343048
BFL,6537,873,0.133547498853
STT,6486,1503,0.231729879741
FCA,6482,1023,0.157821659981
AEX,6438,1482,0.230195712954
CPR,6368,1712,0.268844221106
PFN,6314,1699,0.269084573963
IDA,6280,1294,0.206050955414
MFE,6266,1196,0.190871369295
SWF,6174,1897,0.307256235828
ABI,6071,1138,0.187448525778
AVP,6063,1771,0.29209962065
CMI,5941,1809,0.304494192897
CHO,5816,1180,0.202888583219
ILE,5810,1138,0.19586919105
SUN,5757,1013,0.175959701233
TVC,5737,1802,0.314101446749
SGU,5599,1375,0.24557956778
MLB,5330,1568,0.294183864916
SJT,5303,877,0.165378087875
BMI,5247,1436,0.273680198209
EKO,5196,1353,0.2603926097
HLN,5120,718,0.140234375
ITO,5043,252,0.0499702558001
ATW,4969,1197,0.240893539948
MTJ,4948,1083,0.218876313662
RDM,4855,815,0.167868177137
KTN,4843,1294,0.267189758414
BIS,4839,727,0.150237652408
BPT,4828,797,0.165078707539
GNV,4659,1322,0.283751878085
PIE,4587,840,0.183126226292
RST,4536,1067,0.235229276896
LRD,4468,908,0.203222918532
LNK,4371,1278,0.29238160604
SPS,4322,568,0.131420638593
GRK,4309,876,0.203295428174
RDD,4229,861,0.203594230314
SMX,4187,391,0.0933842846907
CLD,4179,567,0.13567839196
LAW,4145,530,0.127864897467
CSG,4120,920,0.223300970874
TWF,4023,1234,0.306736266468
DHN,3953,1118,0.282823172274
TXK,3899,587,0.150551423442
PIH,3608,821,0.227549889135
FSM,3524,811,0.230136208854
FAY,3465,1155,0.333333333333
OXR,3428,385,0.112310385064
BRO,3398,523,0.153914067098
MCN,3342,957,0.286355475763
SCE,3297,447,0.135577797998
LCH,3144,492,0.156488549618
LSE,3049,904,0.296490652673
BGM,2972,500,0.168236877524
DLH,2945,698,0.23701188455
VLD,2781,708,0.254584681769
BTM,2770,422,0.152346570397
ABY,2755,630,0.228675136116
GTR,2725,805,0.295412844037
MOD,2675,559,0.208971962617
SIT,2610,615,0.235632183908
YUM,2582,359,0.13903950426
BQK,2548,668,0.262166405024
EGE,2459,765,0.311102074014
DBQ,2278,761,0.334064969271
MOT,2195,374,0.170387243736
GGG,2155,277,0.128538283063
HTS,2136,458,0.214419475655
BET,2126,760,0.35747883349
CIC,2121,288,0.135785007072
ACY,2116,392,0.185255198488
MEI,2076,770,0.370905587669
ERI,2071,417,0.201352003863
EFD,2066,234,0.113262342691
LYH,2062,438,0.212415130941
IYK,2051,134,0.0653339834227
FLO,1991,483,0.242591662481
VCT,1978,315,0.159251769464
OME,1973,805,0.408008109478
COD,1950,498,0.255384615385
CEC,1941,348,0.179289026275
OTZ,1927,740,0.384016606124
GFK,1901,353,0.185691741189
HDN,1633,410,0.251071647275
MQT,1572,499,0.317430025445
CDC,1465,390,0.266211604096
IPL,1409,220,0.156139105749
CDV,1396,479,0.343123209169
EYW,1365,549,0.402197802198
YAK,1362,431,0.316446402349
WRG,1357,391,0.28813559322
BRW,1347,416,0.308834446919
PSG,1343,433,0.322412509308
ADQ,1296,487,0.375771604938
HVN,1259,312,0.247815726767
VIS,1219,205,0.168170631665
BQN,1114,242,0.21723518851
DRO,893,198,0.221724524076
STX,798,157,0.196741854637
AKN,722,269,0.372576177285
SCC,656,137,0.208841463415
DLG,471,174,0.369426751592
WYS,446,95,0.213004484305
LNY,432,10,0.0231481481481
ACK,421,156,0.37054631829
MKK,419,8,0.0190930787589
LWB,352,86,0.244318181818
GUC,330,53,0.160606060606
APF,264,103,0.390151515152
ADK,189,85,0.449735449735
GST,182,44,0.241758241758
DUT,75,48,0.64
CKB,12,4,0.333333333333
OGD,4,4,1.0
PVU,3,2,0.666666666667
PUB,2,2,1.0
FMN,1,1,1.0
CBM,1,0,0.0
